대분류,소분류,시설명,주소,위도,경도,전화번호,상세위치,이용시간,의료인수,병상수,입원실수,정기 휴관일,장애별,홈페이지 주소,호선,엘리베이터,정류소번호
교통,버스,포스코사거리,,37.5066283272,127.05519840219999,,,,,,,,,,,,23806.0
교통,버스,선릉역,,37.5047424957,127.05079256379999,,,,,,,,,,,,23807.0
교통,버스,선릉역,,37.5052436071,127.0505621601,,,,,,,,,,,,23808.0
교통,버스,토마토저축은행.르네상스호텔,,37.5027725812,127.0443408136,,,,,,,,,,,,23809.0
교통,버스,LG데이콤(르네상스호텔),,37.5032475521,127.0441001779,,,,,,,,,,,,23810.0
교통,버스,역삼역,,37.4998687965,127.03488156739999,,,,,,,,,,,,23811.0
교통,버스,역삼역,,37.5003770293,127.0348444801,,,,,,,,,,,,23812.0
교통,버스,강남역,,37.4983670689,127.03011261420001,,,,,,,,,,,,23813.0
교통,버스,강남역12번출구,,37.4987123716,127.0293968328,,,,,,,,,,,,23814.0
교통,버스,영희초등학교,,37.4917702392,127.08266584379999,,,,,,,,,,,,23815.0
교통,버스,코엑스동문,,37.512258354299995,127.06081103620001,,,,,,,,,,,,23818.0
교통,버스,일원농협앞,,37.4925024781,127.08444668969999,,,,,,,,,,,,23819.0
교통,버스,개증한의원,,37.4931669875,127.0863914747,,,,,,,,,,,,23823.0
교통,버스,양재역,,37.4845119763,127.0355822953,,,,,,,,,,,,23827.0
교통,버스,도곡동,,37.4878492793,127.04922057579999,,,,,,,,,,,,23828.0
교통,버스,타워펠리스,,37.4897386698,127.05323803600001,,,,,,,,,,,,23829.0
교통,버스,대치동,,37.493608599,127.0618634984,,,,,,,,,,,,23830.0
교통,버스,학여울역,,37.4958414376,127.0685662305,,,,,,,,,,,,23831.0
교통,버스,개포동,,37.4888592582,127.0737651349,,,,,,,,,,,,23832.0
교통,버스,학여울역,,37.495859306199996,127.0672656518,,,,,,,,,,,,23838.0
교통,버스,대치동,,37.4940429277,127.06186951129999,,,,,,,,,,,,23839.0
교통,버스,타워펠리스,,37.4906638465,127.0544289663,,,,,,,,,,,,23840.0
교통,버스,양재역,,37.484871561999995,127.03543320200001,,,,,,,,,,,,23841.0
교통,버스,신사동,,37.5169031397,127.0195788884,,,,,,,,,,,,23842.0
교통,버스,미성아파트,,37.5229772839,127.02056928559999,,,,,,,,,,,,23843.0
교통,버스,리베라호텔,,37.5228274622,127.0550813599,,,,,,,,,,,,23844.0
교통,버스,압구정역,,37.5284087616,127.0305025892,,,,,,,,,,,,23848.0
교통,버스,노블발렌티웨딩홀,,37.5151343457,127.0648043953,,,,,,,,,,,,23855.0
교통,버스,양재전화국,,37.4856393401,127.0408987126,,,,,,,,,,,,23856.0
교통,버스,대치2동주민센터.우래옥앞,,37.5018655867,127.06650419290001,,,,,,,,,,,,23857.0
교통,버스,봉은사역.삼성래미안아파트,,37.5147131775,127.06210942530001,,,,,,,,,,,,23858.0
교통,버스,개포시영아파트,,37.478937624699995,127.0556409396,,,,,,,,,,,,23860.0
교통,버스,강남구민체육관,,37.4759850974,127.053876736,,,,,,,,,,,,23863.0
교통,버스,LPG가스충전소,,37.4906376166,127.0358079831,,,,,,,,,,,,23866.0
교통,버스,삼성서울병원사거리,,37.4887857648,127.0826919567,,,,,,,,,,,,23867.0
교통,버스,삼성서울병원후문,,37.4901736661,127.08741937719999,,,,,,,,,,,,23869.0
교통,버스,수서역,,37.4886789869,127.09970131760001,,,,,,,,,,,,23871.0
교통,버스,일원1동주민센터,,37.491739445,127.0878769507,,,,,,,,,,,,23872.0
교통,버스,농협,,37.4925603569,127.08415498209999,,,,,,,,,,,,23874.0
교통,버스,현대아파트,,37.489443620500005,127.0813220852,,,,,,,,,,,,23875.0
교통,버스,동영문화센터,,37.4982163309,127.0450698684,,,,,,,,,,,,23876.0
교통,버스,영희초등학교,,37.4918172767,127.0824080525,,,,,,,,,,,,23877.0
교통,버스,삼성서울병원정문건너편,,37.4864455837,127.0827108625,,,,,,,,,,,,23878.0
교통,버스,일원역,,37.4839651936,127.0834928843,,,,,,,,,,,,23880.0
교통,버스,노블치과.누네안과병원,,37.5010137322,127.050799086,,,,,,,,,,,,23883.0
교통,버스,대왕파출소,,37.465202563000005,127.10774137370001,,,,,,,,,,,,23884.0
교통,버스,중동고등학교,,37.492886709400004,127.0800445003,,,,,,,,,,,,23911.0
교통,버스,벨레상스서울(호텔아르누보역삼.신라스테이역삼호텔),,37.5032714481,127.0426789882,,,,,,,,,,,,23912.0
교통,버스,코엑스인터컨티넨탈호텔,,37.5134253544,127.0570484232,,,,,,,,,,,,23916.0
교통,버스,영희초등학교,,37.491451922399996,127.0803833657,,,,,,,,,,,,23917.0
교통,버스,양재역4번출구,,37.4850648693,127.03683999559999,,,,,,,,,,,,23918.0
교통,버스,양재역.종합복지관,,37.484621701,127.0362732557,,,,,,,,,,,,23920.0
교통,버스,양재역5번출구,,37.484670255,127.0366159066,,,,,,,,,,,,23921.0
교통,버스,삼성역7번출구,,37.5099477054,127.0629628992,,,,,,,,,,,,23922.0
교통,버스,삼성역7번출구,,37.5102676828,127.0628002796,,,,,,,,,,,,23923.0
교통,버스,강남세브란스병원,,37.493403627,127.04483740040001,,,,,,,,,,,,23924.0
교통,버스,래미안그레이튼아파트,,37.4946716521,127.0467177715,,,,,,,,,,,,23925.0
교통,버스,그랜드인터컨티넨탈호텔,,37.5084466668,127.0608701566,,,,,,,,,,,,23929.0
교통,버스,리츠칼튼호텔,,37.5049413383,127.0271088192,,,,,,,,,,,,23930.0
교통,버스,노보텔앰배서더호텔,,37.5055113436,127.0287672149,,,,,,,,,,,,23931.0
교통,버스,은곡마을,,37.4669667015,127.0976359573,,,,,,,,,,,,23941.0
교통,버스,상업지역,,37.4667819238,127.1009142069,,,,,,,,,,,,23942.0
교통,버스,세곡리엔파크,,37.465707319,127.10148027219999,,,,,,,,,,,,23943.0
교통,버스,세종고등학교,,37.4878639673,127.1029015023,,,,,,,,,,,,23944.0
교통,버스,세곡푸르지오,,37.4667907948,127.09454603399999,,,,,,,,,,,,23946.0
교통,버스,세곡푸르지오,,37.4667341741,127.09435942799999,,,,,,,,,,,,23947.0
교통,버스,상업지역,,37.4669133493,127.10001449309999,,,,,,,,,,,,23948.0
교통,버스,은곡마을,,37.4671845684,127.09678495920001,,,,,,,,,,,,23949.0
교통,버스,강남스포츠문화센터,,37.4886145019,127.10520907290001,,,,,,,,,,,,23950.0
교통,버스,리엔파크3단지,,37.4630299812,127.103725133,,,,,,,,,,,,23958.0
교통,버스,포스코사거리,,37.5086421913,127.05540688469999,,,,,,,,,,,,23960.0
교통,버스,서울요양원.강남구립행복요양병원,,37.4607252367,127.1033941267,,,,,,,,,,,,23961.0
교통,버스,LH이편한세상,,37.4665036794,127.10173458290001,,,,,,,,,,,,23962.0
교통,버스,강남데시앙포레정문,,37.4812748441,127.089179735,,,,,,,,,,,,23963.0
교통,버스,강남데시앙포레상가앞,,37.4813620057,127.0918528925,,,,,,,,,,,,23964.0
교통,버스,강남더샵포레스트아파트,,37.482083419,127.09460826889999,,,,,,,,,,,,23965.0
교통,버스,리엔파크1단지,,37.463523159699996,127.1013337511,,,,,,,,,,,,23967.0
교통,버스,강남더샵포레스트아파트,,37.4820890986,127.09426679120001,,,,,,,,,,,,23968.0
교통,버스,강남데시앙포레상가앞,,37.4814270894,127.0927451217,,,,,,,,,,,,23969.0
교통,버스,강남데시앙포레정문,,37.4818476385,127.0895874825,,,,,,,,,,,,23970.0
교통,버스,수서교회.수서동성당앞,,37.48349376,127.09446870149999,,,,,,,,,,,,23971.0
교통,버스,수서교회.수서동성당앞,,37.4834908013,127.0947875737,,,,,,,,,,,,23972.0
교통,버스,삼성서울병원사거리,,37.4888585981,127.08291481379999,,,,,,,,,,,,23981.0
교통,버스,리엔파크2단지,,37.4634008877,127.10205708229999,,,,,,,,,,,,23993.0
교통,버스,일원주유소.삼성서울병원후문,,37.490653759699995,127.0876822994,,,,,,,,,,,,23994.0
교통,버스,리엔파크4.5단지,,37.4612716392,127.1019761885,,,,,,,,,,,,23995.0
교통,버스,은곡마을입구.세곡리엔파크,,37.4653657923,127.10253229899999,,,,,,,,,,,,23998.0
교통,버스,잠실역.잠실대교.남단,,37.515536419600004,127.0984435627,,,,,,,,,,,,24001.0
교통,버스,잠실역.잠실대교.남단,,37.513671106,127.0995621522,,,,,,,,,,,,24002.0
교통,버스,석촌호수.한솔병원,,37.5068001738,127.10582620059999,,,,,,,,,,,,24003.0
교통,버스,석촌호수.한솔병원,,37.507105259,127.1052520216,,,,,,,,,,,,24004.0
교통,버스,석촌역,,37.503408296799996,127.10894428530001,,,,,,,,,,,,24005.0
교통,버스,석촌역,,37.5036628588,127.108453771,,,,,,,,,,,,24006.0
교통,버스,송파역,,37.5002084826,127.11183843370002,,,,,,,,,,,,24007.0
교통,버스,송파역,,37.5005992316,127.111232788,,,,,,,,,,,,24008.0
교통,버스,가락시장.가락시장역,,37.4943822012,127.1171609467,,,,,,,,,,,,24009.0
교통,버스,가락시장.가락시장역,,37.4947387984,127.1164919903,,,,,,,,,,,,24010.0
교통,버스,문정로데오거리입구,,37.4883648963,127.12136279149999,,,,,,,,,,,,24011.0
교통,버스,문정로데오거리입구,,37.48901,127.120775,,,,,,,,,,,,24012.0
교통,버스,문정법조단지.건영아파트,,37.482125,127.124748,,,,,,,,,,,,24013.0
교통,버스,문정법조단지.건영아파트,,37.483090000000004,127.123873,,,,,,,,,,,,24014.0
교통,버스,장지역.가든파이브,,37.4790433896,127.1261237834,,,,,,,,,,,,24015.0
교통,버스,장지역.가든파이브,,37.479907,127.125472,,,,,,,,,,,,24016.0
교통,버스,잠실역.롯데월드몰,,37.512576995,127.100831041,,,,,,,,,,,,24017.0
교통,버스,천호역.풍납시장,,37.5371644071,127.122691097,,,,,,,,,,,,24101.0
교통,버스,풍납1치안센터입구,,37.5342990571,127.1216872598,,,,,,,,,,,,24102.0
교통,버스,파크데일아파트2단지앞,,37.4980157075,127.15795443260001,,,,,,,,,,,,24103.0
교통,버스,파크데일아파트1단지앞,,37.498135,127.15843000000001,,,,,,,,,,,,24104.0
교통,버스,풍납1동동아한가람아파트,,37.537035609499995,127.1145582682,,,,,,,,,,,,24105.0
교통,버스,풍납동신성노바빌,,37.538146276999996,127.11587600680001,,,,,,,,,,,,24106.0
교통,버스,풍납동씨티극동아파트,,37.5391183359,127.1170170372,,,,,,,,,,,,24107.0
교통,버스,풍납토성,,37.5389585461,127.12176612280001,,,,,,,,,,,,24108.0
교통,버스,영파여고.강동구청역,,37.531306721199996,127.120606354,,,,,,,,,,,,24109.0
교통,버스,풍납동극동.쌍용아파트,,37.5265632485,127.1180236157,,,,,,,,,,,,24110.0
교통,버스,풍납중학교,,37.5246379417,127.1149375554,,,,,,,,,,,,24111.0
교통,버스,풍성중학교후문앞,,37.5247832766,127.1128005858,,,,,,,,,,,,24112.0
교통,버스,서울아산병원앞,,37.524814883299996,127.10986015389999,,,,,,,,,,,,24113.0
교통,버스,아산병원동관,,37.526888070300004,127.1071794656,,,,,,,,,,,,24114.0
교통,버스,서울아산병원동관,,37.5270255668,127.1075881058,,,,,,,,,,,,24115.0
교통,버스,한강극동아파트,,37.5312199631,127.1107441865,,,,,,,,,,,,24116.0
교통,버스,토성초등학교,,37.5299835573,127.1146266842,,,,,,,,,,,,24119.0
교통,버스,풍납동영어체험마을,,37.530929957,127.1124952906,,,,,,,,,,,,24120.0
교통,버스,올림픽대교남단,,37.5267442285,127.115430691,,,,,,,,,,,,24121.0
교통,버스,잠실파크리오아파트상가.올림픽회관,,37.521023915,127.1146491783,,,,,,,,,,,,24123.0
교통,버스,잠실파크리오아파트앞,,37.519532,127.109603,,,,,,,,,,,,24124.0
교통,버스,잠실나루역,,37.5188856733,127.10589078129999,,,,,,,,,,,,24125.0
교통,버스,잠실진주아파트,,37.5191782081,127.1092138338,,,,,,,,,,,,24126.0
교통,버스,몽촌토성역,,37.518395163,127.1130341965,,,,,,,,,,,,24127.0
교통,버스,신천동진주아파트,,37.516615229,127.10948612709998,,,,,,,,,,,,24128.0
교통,버스,잠실나루역,,37.5182652128,127.104432803,,,,,,,,,,,,24129.0
교통,버스,잠실중학교.장미종합상가,,37.51715,127.10066,,,,,,,,,,,,24130.0
교통,버스,잠실중학교,,37.516785,127.100445,,,,,,,,,,,,24131.0
교통,버스,잠실역8번출구,,37.5139118875,127.10145953520001,,,,,,,,,,,,24132.0
교통,버스,잠실역,,37.5146065479,127.09944348399999,,,,,,,,,,,,24133.0
교통,버스,잠실역1번.11번출구,,37.5141520082,127.10302529229999,,,,,,,,,,,,24134.0
교통,버스,잠실역9번출구,,37.514800788,127.1040886038,,,,,,,,,,,,24135.0
교통,버스,송파구청.방이맛골,,37.514075482399996,127.107024261,,,,,,,,,,,,24136.0
교통,버스,잠실역,,37.5143926246,127.0988017918,,,,,,,,,,,,24137.0
교통,버스,잠실역.롯데월드,,37.5128993133,127.09794576040001,,,,,,,,,,,,24138.0
교통,버스,잠실5단지,,37.5122132454,127.09391440280001,,,,,,,,,,,,24139.0
교통,버스,잠실리센츠아파트앞,,37.5119152103,127.09132359450001,,,,,,,,,,,,24140.0
교통,버스,잠실새내역.잠실2동주민센터,,37.5117722886,127.08728053979999,,,,,,,,,,,,24141.0
교통,버스,잠실엘스아파트앞,,37.5118706155,127.08339047940001,,,,,,,,,,,,24142.0
교통,버스,종합운동장사거리,,37.512009235,127.0796916235,,,,,,,,,,,,24143.0
교통,버스,잠실종합운동장,,37.5111175337,127.07207329370002,,,,,,,,,,,,24144.0
교통,버스,잠실트리지움아파트앞,,37.5115116112,127.0912020656,,,,,,,,,,,,24145.0
교통,버스,잠실역.롯데월드,,37.51241161,127.0981962498,,,,,,,,,,,,24146.0
교통,버스,갤러리아팰리스,,37.511317434,127.0929234933,,,,,,,,,,,,24147.0
교통,버스,잠실트리지움,,37.5109779513,127.0926278344,,,,,,,,,,,,24148.0
교통,버스,영동일고레이크팰리스앞,,37.508808476700004,127.0921466781,,,,,,,,,,,,24149.0
교통,버스,영동일고트리지움APT정문앞,,37.509037,127.09173200000001,,,,,,,,,,,,24150.0
교통,버스,잠실트리지움,,37.507682657800004,127.0902574376,,,,,,,,,,,,24152.0
교통,버스,잠실119안전센터,,37.5070078199,127.0947494345,,,,,,,,,,,,24153.0
교통,버스,잠실종합운동장,,37.5104187252,127.0728158016,,,,,,,,,,,,24154.0
교통,버스,아시아선수촌아파트,,37.5101780908,127.0785064748,,,,,,,,,,,,24155.0
교통,버스,아주중학교,,37.5047508595,127.0767026326,,,,,,,,,,,,24156.0
교통,버스,종합운동장사거리,,37.5116128425,127.0795554593,,,,,,,,,,,,24157.0
교통,버스,잠실새내역4번출구,,37.5114066648,127.0844951326,,,,,,,,,,,,24158.0
교통,버스,영빌딩앞,,37.506535,127.089623,,,,,,,,,,,,24159.0
교통,버스,잠실우성4차현대아파트,,37.5052624454,127.08520758280001,,,,,,,,,,,,24160.0
교통,버스,잠실우성4차현대아파트,,37.504819808,127.0854796717,,,,,,,,,,,,24161.0
교통,버스,잠실근린공원,,37.5063220545,127.0814987467,,,,,,,,,,,,24162.0
교통,버스,아시아선수촌아파트삼거리,,37.5063437767,127.0800407692,,,,,,,,,,,,24163.0
교통,버스,아시아선수촌아파트,,37.5098569453,127.07903665399999,,,,,,,,,,,,24164.0
교통,버스,아주중학교,,37.5051792624,127.0777784715,,,,,,,,,,,,24165.0
교통,버스,삼전사거리,,37.5038161527,127.088909069,,,,,,,,,,,,24166.0
교통,버스,삼전사거리,,37.5039542558,127.08979033950001,,,,,,,,,,,,24167.0
교통,버스,송파구민회관구의회,,37.5027059543,127.0947575704,,,,,,,,,,,,24168.0
교통,버스,송파구민회관구의회,,37.5023772019,127.0945705316,,,,,,,,,,,,24169.0
교통,버스,삼학사길사거리,,37.5046424092,127.09699390969999,,,,,,,,,,,,24170.0
교통,버스,잠실119안전센터,,37.5070038465,127.09294529290001,,,,,,,,,,,,24171.0
교통,버스,삼전삼밭나루공원입구,,37.506088059899994,127.0897962885,,,,,,,,,,,,24172.0
교통,버스,잠실현대아파트,,37.503343245,127.0874731868,,,,,,,,,,,,24173.0
교통,버스,삼전동현대APT,,37.500309082600005,127.0876777546,,,,,,,,,,,,24174.0
교통,버스,삼전동쌍용하이츠빌라,,37.4992253627,127.09085008129999,,,,,,,,,,,,24175.0
교통,버스,삼전사회복지관,,37.4979925799,127.0943930922,,,,,,,,,,,,24176.0
교통,버스,배명중고교,,37.500155194099996,127.09666124110001,,,,,,,,,,,,24177.0
교통,버스,배명사거리앞.올림픽병원,,37.502670542800004,127.0983927355,,,,,,,,,,,,24178.0
교통,버스,배명사거리앞.올림픽병원,,37.5022964483,127.0985573778,,,,,,,,,,,,24179.0
교통,버스,석촌동한솔아파트앞,,37.5045154646,127.10528458030001,,,,,,,,,,,,24180.0
교통,버스,석촌동한솔아파트,,37.5042096219,127.10569812530001,,,,,,,,,,,,24181.0
교통,버스,삼학사길사거리,,37.504269,127.097278,,,,,,,,,,,,24183.0
교통,버스,배명중고교,,37.4997098452,127.09691062030001,,,,,,,,,,,,24184.0
교통,버스,석촌동남현교회앞,,37.49902004,127.10069518450001,,,,,,,,,,,,24185.0
교통,버스,석촌동남현교회앞,,37.4988102163,127.1005388252,,,,,,,,,,,,24186.0
교통,버스,가락시영아파트,,37.5002341376,127.1044857249,,,,,,,,,,,,24187.0
교통,버스,가락시영아파트,,37.4999173582,127.1040226991,,,,,,,,,,,,24188.0
교통,버스,송파사거리.석촌시장,,37.501544602399996,127.1091779641,,,,,,,,,,,,24189.0
교통,버스,송파사거리,,37.501518079200004,127.1086248483,,,,,,,,,,,,24190.0
교통,버스,송파역,,37.5005814149,127.1110144742,,,,,,,,,,,,24191.0
교통,버스,송파여성문화회관,,37.506935642100004,127.1094493659,,,,,,,,,,,,24193.0
교통,버스,송파여성문화회관,,37.506673149099996,127.1097430726,,,,,,,,,,,,24194.0
교통,버스,송파초등학교.송파동성당,,37.509188,127.11126000000002,,,,,,,,,,,,24195.0
교통,버스,송파초등학교.송파동성당,,37.5087366131,127.11137931100001,,,,,,,,,,,,24196.0
교통,버스,방이동사거리,,37.5106676569,127.1107862085,,,,,,,,,,,,24197.0
교통,버스,송파2동한양아파트,,37.5038731127,127.1138832242,,,,,,,,,,,,24200.0
교통,버스,송파동한양1차아파트,,37.505969286799996,127.1155208542,,,,,,,,,,,,24201.0
교통,버스,서울방이동고분군,,37.5087862135,127.11450829430001,,,,,,,,,,,,24202.0
교통,버스,송파역,,37.4992928463,127.11290812850001,,,,,,,,,,,,24203.0
교통,버스,성지아파트,,37.4997831426,127.1174306486,,,,,,,,,,,,24204.0
교통,버스,송파동삼익아파트,,37.503276268200004,127.1223110039,,,,,,,,,,,,24205.0
교통,버스,삼익아파트미성아파트,,37.5060869823,127.1203825294,,,,,,,,,,,,24206.0
교통,버스,송파2동한양삼성아파트,,37.5059979239,127.1157233661,,,,,,,,,,,,24207.0
교통,버스,한양공원,,37.503707,127.11379699999999,,,,,,,,,,,,24208.0
교통,버스,잠실여고후문,,37.502550075500004,127.1122298776,,,,,,,,,,,,24209.0
교통,버스,방이2동주민센터,,37.5138677953,127.1142230711,,,,,,,,,,,,24210.0
교통,버스,방이2동주민센터,,37.5148570398,127.1153184864,,,,,,,,,,,,24211.0
교통,버스,방이시장입구,,37.511818106999996,127.1129586676,,,,,,,,,,,,24212.0
교통,버스,방이시장입구,,37.5117005609,127.1133792934,,,,,,,,,,,,24213.0
교통,버스,방이동사거리,,37.5106794362,127.1116741986,,,,,,,,,,,,24214.0
교통,버스,송파구청.방이맛골,,37.513184465100004,127.10782728129999,,,,,,,,,,,,24215.0
교통,버스,잠실진주아파트,,37.5161753691,127.10961897290001,,,,,,,,,,,,24216.0
교통,버스,올림픽베어스타운아파트앞,,37.5148280531,127.1191035641,,,,,,,,,,,,24217.0
교통,버스,방이초등학교,,37.512309136300004,127.1194423147,,,,,,,,,,,,24218.0
교통,버스,방이시장입구,,37.510282003899995,127.1182049786,,,,,,,,,,,,24219.0
교통,버스,방이우체국,,37.5095130652,127.1139245961,,,,,,,,,,,,24220.0
